host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
726,홍안 민박,"Eum excepturi aspernatur laudantium.
Accusantium natus quo eius placeat.",강원도 성남시 서초중앙거리,37.1759,128.9889,1,1,4,1,3200,155967,10,7,1000,3.08,264
273,유한회사 조 아파트,"Reiciendis laborum exercitationem soluta dolore expedita. Eligendi aspernatur dolore reprehenderit.
Numquam consectetur itaque id. Cupiditate vitae eveniet harum explicabo dolores.",충청북도 정선군 영동대8거리,37.65639,126.835,1,5,3,6,8300,287842,10,5,1000,1.92,410
687,주식회사 주 도미토리,"Pariatur illo tenetur aspernatur. Voluptates voluptatibus magni vero. Vero doloribus vero qui.
Sit rerum totam commodi accusamus. Magnam adipisci commodi repellat ex.",충청남도 고양시 덕양구 잠실로 (아름박나읍),37.1759,128.9889,2,4,1,10,9000,370891,10,9,4600,2.55,378
427,유김최 도미토리,"Mollitia ullam non consectetur culpa expedita soluta neque. Accusantium ex officiis vel alias pariatur.
Dolorem eaque nesciunt et amet accusamus. Consequuntur distinctio aliquid itaque rerum.",울산광역시 서구 석촌호수78로 (영환이이읍),36.82167,128.63083,1,2,3,3,6300,266325,10,8,1800,3.33,91
1074,주식회사 이박심 한옥,Optio aut saepe voluptas. Eius sint rem animi omnis.,전라북도 과천시 석촌호수1길,37.1759,128.9889,3,1,1,10,4200,241636,10,5,4900,2.5,43
1246,심이 게스트하우스,"Nulla sed ab quidem error nostrum fuga asperiores. Numquam exercitationem velit ut magni omnis.
Porro adipisci temporibus quo assumenda nulla. Quaerat asperiores sunt sed eum natus.",세종특별자치시 서구 석촌호수거리,37.1759,128.9889,1,2,2,3,7400,540505,10,7,4200,2.7,201
492,주식회사 송류이 아파트,Laboriosam ab ad libero magnam a. Occaecati consequuntur sapiente dolor tempora ut debitis. Animi saepe quasi tenetur perspiciatis esse alias placeat.,충청남도 의왕시 오금로 (춘자이마을),36.20389,127.08472,3,4,4,5,9000,422212,10,8,1700,4.49,135
288,장최박 한옥,"Doloremque amet optio similique consequatur suscipit quaerat. Eaque perferendis commodi numquam. Eum modi voluptates nobis in dolorem.
Eligendi ab dolorum asperiores itaque.",부산광역시 영등포구 테헤란가 (유진김면),34.8825,128.62667,1,4,5,2,8900,3928,10,6,3200,1.91,292
1392,(유) 서박한 도미토리,"Corrupti unde voluptatum.
Adipisci nam totam fugiat. Accusamus eum maiores nesciunt praesentium fuga fugit.
Veniam aspernatur ab odio corporis. A corrupti id culpa laborum quaerat recusandae tempore.",충청북도 청주시 서원구 백제고분거리 (예준김강면),37.65639,126.835,2,2,2,4,3400,28535,10,7,1600,3.34,128
1281,한박문 민박,"Nulla minima error fuga. Quaerat rem veniam ipsam possimus assumenda aspernatur suscipit.
Iusto aspernatur esse totam. Veritatis iusto blanditiis.",충청남도 부여군 삼성가 (현우윤읍),34.8825,128.62667,1,5,3,8,10000,120425,10,1,600,3.33,282
1951,김안 게스트하우스,"Ad illum porro laudantium. Eaque vitae consequatur nemo dignissimos perferendis magnam. Quam rerum ut quaerat.
Nisi maxime praesentium vitae voluptates. Nesciunt dolor fugit.",인천광역시 은평구 삼성82길 (재현구김읍),37.65639,126.835,1,2,5,5,1600,104203,10,10,1800,4.58,153
1693,김이송 민박,"Quis magni asperiores optio commodi. Neque quisquam iure.
Quasi repellat fugiat deleniti dicta. Natus sit necessitatibus numquam eos natus eveniet.",인천광역시 강북구 가락828길 (예원김김동),36.20389,127.08472,2,1,2,7,4900,560191,10,7,3000,3.78,319
36,이남박 호텔,"Odit quos sed dolorum omnis. Possimus vero vel asperiores in ad magni ex.
Vel nemo animi veniam sequi odit animi. Corrupti quisquam accusantium ducimus sint. Nostrum fugit quaerat incidunt vitae.",부산광역시 금천구 반포대20로 (미경황읍),34.8825,128.62667,3,1,1,2,1700,413593,10,7,2200,2.19,478
1496,(유) 이김박 게스트하우스,Inventore repudiandae fugit aspernatur. Ipsa officiis eaque dolor exercitationem veniam.,경기도 수원시 장안구 서초대6거리 (정식문마을),36.20389,127.08472,3,2,2,1,6300,304226,10,10,1900,3.39,268
1518,김노나 게스트하우스,Aliquid autem ad explicabo. Ullam labore adipisci temporibus fuga.,대구광역시 은평구 개포길 (지민한남리),36.6009,126.665,3,3,4,2,6600,108531,10,5,3600,3.53,487
1849,(주) 남이문 게스트하우스,"Ipsam rem officiis tempore dolorum. Dolorum doloribus omnis doloribus cum consequuntur.
Sed sint vero laboriosam. Dolore ad veniam ipsam quod nam. Delectus natus aliquam quis expedita nulla minus.",경상북도 보령시 반포대797길 (미정허이리),37.65639,126.835,2,3,5,8,6300,178992,10,3,3700,4.39,305
1382,김김 게스트하우스,Aut temporibus omnis tempore. Doloremque dignissimos consequatur asperiores tempore non.,대전광역시 광진구 양재천길 (정식권면),36.82167,128.63083,2,4,1,5,5500,29239,10,3,800,1.22,182
1220,(유) 차 민박,"Doloribus non ab voluptatem consectetur itaque. Itaque consectetur aliquid.
Maxime sunt perspiciatis vitae suscipit. Soluta aliquid itaque voluptate consequuntur reprehenderit assumenda.",경상북도 안산시 상록구 백제고분301로,36.6009,126.665,1,2,4,3,6500,64235,10,2,2300,3.24,13
1617,서진 아파트,"Provident atque pariatur tempora ipsum repellendus impedit veritatis.
Autem sint repudiandae. Deserunt quia recusandae sint dignissimos totam saepe.",충청남도 하남시 테헤란거리,37.1759,128.9889,2,5,2,2,9900,205136,10,1,4200,3.53,245
556,유한회사 김최강 도미토리,Libero ad tempore vero. Laboriosam ab quasi necessitatibus quas accusantium ratione. Quae adipisci eveniet dolore culpa quisquam nisi nam.,대전광역시 중구 언주56거리,36.82167,128.63083,2,2,1,2,7500,31832,10,2,3600,3.61,206
1621,유한회사 김 모텔,Doloribus porro consequatur sapiente quod asperiores. Adipisci libero sed quae aliquam officiis.,충청북도 하남시 학동095로,37.65639,126.835,2,5,2,9,2400,399458,10,10,4100,2.43,365
1922,(유) 최윤안 호텔,"Quibusdam esse corrupti laudantium.
Itaque possimus animi. Consequatur illum et expedita quos delectus consequatur.",제주특별자치도 양주시 압구정로,36.6009,126.665,3,3,3,2,8000,85635,10,6,1400,3.95,185
229,김김 멘션,Sit occaecati excepturi nisi eius quidem. Quisquam placeat voluptas corrupti voluptate. Explicabo temporibus sapiente facilis ducimus vero veniam. Pariatur et quas harum.,부산광역시 동작구 영동대264로 (영자박이리),37.65639,126.835,1,5,2,2,1200,149575,10,3,800,4.72,352
1610,(유) 박 도미토리,Distinctio voluptate hic repellendus commodi. Perferendis dolore omnis distinctio quibusdam. Similique unde enim odit voluptas. Unde nobis rerum nisi explicabo similique.,경상남도 광명시 양재천253길,37.1759,128.9889,2,3,5,2,8900,91563,10,10,4300,3.71,141
1961,유한회사 박 멘션,"Quod iste dolore. In ut consequuntur similique placeat quod dolore.
Ab sit reprehenderit distinctio quibusdam.",경상북도 용인시 수지구 반포대6길,36.6009,126.665,2,4,2,3,5800,304342,10,3,2400,1.09,203
1040,유한회사 신 멘션,Quidem numquam aut a debitis rem placeat. Animi inventore sit quo.,경기도 광명시 백제고분6로,36.82167,128.63083,1,4,3,1,2600,343938,10,1,4500,1.61,247
1661,김김 게스트하우스,"Maiores quam voluptate nobis facilis. Blanditiis perferendis quas.
Rerum in natus voluptate molestiae eius debitis. Accusantium veritatis voluptatem dolore dolorum.",강원도 원주시 강남대거리,36.82167,128.63083,1,4,4,7,1500,498551,10,9,2700,1.71,382
1583,남윤이 모텔,Ut maiores fuga magnam. Incidunt architecto autem minima consequatur. Sint blanditiis sapiente ratione debitis corporis. Nobis amet iusto modi perspiciatis perferendis architecto.,전라북도 보은군 가락거리,36.20389,127.08472,2,4,2,8,2200,69565,10,10,2600,3.54,456
1135,(유) 홍박장 게스트하우스,Vero sit veritatis ea quis placeat. Officia deserunt quos. Quos consequatur sit voluptate repudiandae.,전라남도 하남시 영동대5로,37.65639,126.835,3,1,3,7,7400,182654,10,7,2700,1.84,440
1206,유한회사 김 호텔,"Ipsa aperiam excepturi atque saepe. Quae praesentium dolorem non. Expedita cumque eveniet aliquid corrupti asperiores.
Consectetur dolor ab iusto.",대구광역시 성동구 테헤란577로 (서윤최김면),36.82167,128.63083,3,2,2,9,6900,449062,10,9,4500,1.49,342
1089,이남 도미토리,Laborum necessitatibus minima dolore possimus. Eaque unde excepturi dolores. Quas minima sapiente in laborum repudiandae sunt cumque.,경기도 청주시 청원구 양재천05길 (서준박마을),36.82167,128.63083,2,1,1,6,5600,200633,10,2,1200,1.27,351
1479,황강정 게스트하우스,Qui exercitationem suscipit quod. Laboriosam voluptates amet reiciendis possimus. Consequuntur non sunt nesciunt similique quae.,전라북도 서천군 석촌호수가 (명자최권읍),36.82167,128.63083,1,2,2,9,4000,423575,10,7,3300,4.66,183
437,(주) 김김박 도미토리,Aliquam architecto adipisci occaecati dolor nihil suscipit. Dolorum consequatur ipsum magni.,충청남도 고양시 일산서구 언주3길,34.8825,128.62667,1,5,4,10,4300,539178,10,6,2800,3.63,94
1718,송나김 한옥,"Ipsam deserunt enim ea minus natus. Porro itaque explicabo.
Sint harum modi veniam ratione. Labore dolorum consequuntur quas ipsum omnis. Dolores et incidunt error incidunt.",경상남도 괴산군 가락809거리 (혜진김정마을),36.6009,126.665,1,4,2,7,4100,421062,10,3,1600,1.76,469
1953,박김이 민박,Aut dolor natus. Architecto maxime eligendi esse consequatur id doloremque. Rem rerum repudiandae. Molestiae sapiente aperiam harum sed rerum.,인천광역시 중랑구 삼성로 (영환이권읍),36.6009,126.665,1,2,1,4,6400,77295,10,2,700,3.32,500
270,박김 아파트,"Placeat ducimus dolorum. Hic explicabo earum voluptate doloremque.
Sint unde ipsum doloremque magni tempora. Sapiente quae consequatur quidem.
Tempora commodi nostrum animi doloremque debitis.",경기도 고양시 덕양구 석촌호수7거리 (광수이최동),36.20389,127.08472,1,5,3,1,8200,164344,10,5,4700,2.44,181
1697,유한회사 이성조 아파트,"Cum doloribus ab quae ab.
Expedita eaque quaerat placeat odit vel. Esse ea repellendus quod omnis neque assumenda. Voluptatum asperiores voluptas accusantium.",인천광역시 동구 양재천길 (정희차김면),36.6009,126.665,2,3,3,6,1000,158635,10,3,3400,2.12,165
468,이최 도미토리,"Explicabo eos voluptate iste doloremque illum. Temporibus fugit nam excepturi a.
Quaerat consectetur libero praesentium quas.",대구광역시 남구 도산대거리 (지원김동),36.82167,128.63083,3,3,5,1,5800,244313,10,3,2500,4.85,479
680,주식회사 김 게스트하우스,"Deserunt in nulla animi recusandae perspiciatis suscipit.
Veniam odit ducimus expedita sunt explicabo natus rerum. Facilis animi aliquid error itaque nisi dolor.",경상북도 양주시 잠실로,36.6009,126.665,2,4,3,5,1900,153827,10,9,1000,2.43,171
115,유한회사 이 한옥,"Eos voluptatum necessitatibus incidunt.
Ex praesentium quaerat possimus. Praesentium soluta porro ut commodi dignissimos officiis minima.",대전광역시 노원구 서초중앙5로 (재호김마을),36.6009,126.665,2,1,3,5,6600,45078,10,6,4800,4.43,296
771,주식회사 문 아파트,Repellendus enim excepturi nulla. Alias unde sed iste.,울산광역시 중랑구 영동대7로 (은지김읍),36.6009,126.665,3,4,5,3,9400,71741,10,5,1800,4.27,462
845,(유) 서이진 게스트하우스,Quidem maiores odit illum voluptas odio. Expedita quia id officiis. Veniam ipsam minima hic nam.,광주광역시 성동구 역삼160거리 (현지정동),36.82167,128.63083,3,4,1,4,2000,293638,10,4,3100,1.35,179
1980,(주) 김 아파트,"Iure blanditiis doloremque necessitatibus ducimus aperiam. Illum accusantium assumenda cupiditate quibusdam.
Nihil tempore laudantium vitae. Excepturi neque necessitatibus ratione eum aut.",충청남도 횡성군 잠실427거리,36.20389,127.08472,1,5,1,2,2900,61875,10,3,2500,4.42,348
1291,김이김 민박,"Corrupti consequatur sed et quod in. Eos assumenda impedit ex repellat.
Reprehenderit cumque beatae quas. Nemo excepturi blanditiis aut quos ipsum vel.",충청남도 제천시 서초중앙903거리 (유진박박면),34.8825,128.62667,3,2,1,6,8800,383016,10,5,4800,1.79,39
1611,(유) 허오구 도미토리,Adipisci earum similique vitae. Expedita sunt itaque quas aliquid consequatur nihil.,대구광역시 성동구 석촌호수905거리,36.6009,126.665,1,2,3,4,8900,216287,10,4,3100,1.84,97
1513,홍김윤 아파트,Repellendus soluta magnam neque. Occaecati fugit repellendus ipsum quae natus eaque. Et sequi adipisci voluptates debitis unde sequi.,세종특별자치시 은평구 양재천가 (지영김서면),36.20389,127.08472,1,2,3,6,2400,478959,10,1,2100,3.92,427
778,유한회사 김 멘션,Dicta facilis vero deserunt eaque porro nulla. Tenetur perspiciatis consequatur temporibus minima recusandae assumenda. Maiores expedita voluptatem facere suscipit.,서울특별시 구로구 테헤란68길,36.6009,126.665,2,4,5,3,1200,678146,10,7,3200,2.69,415
165,김최허 모텔,Nesciunt a hic aperiam explicabo dolorum odio. Placeat illum adipisci neque. Distinctio harum ab exercitationem nihil.,경기도 철원군 오금길 (영자이읍),36.82167,128.63083,3,1,5,5,7900,202209,10,6,1400,1.57,95
173,이이 게스트하우스,Soluta nisi repellendus ipsum numquam. Animi exercitationem velit ut iusto. Similique repellat iusto optio repellat dignissimos maxime.,전라북도 계룡시 반포대8가,36.82167,128.63083,1,1,4,1,7600,261814,10,8,1300,4.14,266
1486,김문김 게스트하우스,"Nesciunt veniam exercitationem nisi ratione rem accusamus.
Possimus minima ex quasi fuga aperiam unde. Quaerat molestiae ea. Modi eaque beatae itaque excepturi.",대구광역시 동구 잠실29길 (영일김리),34.8825,128.62667,3,2,3,7,6700,235574,10,1,1800,1.32,213
1704,(유) 김우황 민박,Amet dolor repellendus in excepturi tenetur excepturi. Quibusdam placeat corrupti molestiae debitis aspernatur. Quidem sint necessitatibus quae facere unde facilis.,세종특별자치시 동작구 가락로 (서윤김오동),36.6009,126.665,1,2,4,2,1500,191792,10,2,1200,2.38,59
401,윤김김 민박,Reprehenderit magni occaecati. Dignissimos impedit accusantium quasi.,충청북도 원주시 영동대거리,36.20389,127.08472,2,3,1,7,1000,650219,10,7,3400,3.85,242
511,오이노 호텔,Architecto debitis commodi impedit laborum. Tempore saepe assumenda vel voluptatum sapiente. Quam eaque pariatur eius facilis ratione quaerat quibusdam.,전라남도 보령시 서초중앙59로 (경희홍읍),36.82167,128.63083,2,2,3,5,3300,78032,10,7,1500,4.56,456
1788,(주) 황이최 한옥,"Reiciendis deleniti exercitationem explicabo.
Ducimus at labore quas. Placeat cumque repellat occaecati eveniet expedita.
Quam quod doloremque pariatur.",광주광역시 마포구 선릉3거리 (광수황장마을),37.65639,126.835,2,3,3,7,6600,104583,10,5,4600,3.5,233
1747,송류 한옥,"Esse molestias provident cum. Quae qui nam laborum laborum quam iste. Minus tempore fugiat.
Quis facere earum nulla natus. Non maxime rerum dolor sit.",세종특별자치시 노원구 학동436길 (민재김리),34.8825,128.62667,3,2,3,2,8700,159167,10,9,3100,4.62,325
582,강홍윤 한옥,Odit magni corporis voluptatibus deleniti facilis. Itaque asperiores ipsam quaerat ducimus. Sequi officiis illo cum ullam doloremque.,대전광역시 서초구 양재천852길,37.1759,128.9889,3,2,3,9,7900,149026,10,6,3100,4.8,69
1041,주식회사 강 민박,Est optio magnam cupiditate quaerat maxime aliquam aliquam. Perspiciatis eius aliquam quisquam animi esse quisquam.,인천광역시 종로구 석촌호수7가,37.1759,128.9889,2,4,1,2,2500,326065,10,5,2200,1.82,46
754,(유) 문김신 모텔,"Assumenda aut recusandae. Praesentium blanditiis nulla vel magni provident consectetur.
Soluta quos deserunt deleniti at. Corporis dolorum deserunt hic deserunt.",대전광역시 성동구 잠실가 (건우이김리),36.82167,128.63083,2,3,2,5,10000,261718,10,10,3500,1.29,172
319,이윤임 민박,"Explicabo dolorum modi neque iure sit nesciunt. Mollitia repellat amet deserunt alias.
Modi nulla id deserunt quae. Quod incidunt velit.
Hic cumque voluptatibus enim. Enim adipisci hic et sequi nisi.",서울특별시 노원구 잠실로 (성훈박동),37.1759,128.9889,2,4,2,5,6000,373503,10,8,1700,2.63,207
1893,유한회사 최 아파트,"Sequi ipsa deserunt numquam. Eum perspiciatis fugit at.
Doloremque laboriosam ex. Sapiente temporibus temporibus dolore temporibus magni. At porro sunt dolorem voluptatum consectetur ab odit.",충청북도 청주시 흥덕구 가락7거리 (숙자김리),36.82167,128.63083,3,3,2,6,8700,310434,10,9,1500,1.13,55
